"sex","la","year","e50","e65","e80","e85"
"female","E06000036",2010,76.2531,80.3232,84.8833,86.8429
"female","E06000036",2011,77.3516,80.4842,84.5109,87.0896
"female","E06000036",2012,77.3356,80.5502,84.859,87.1707
"female","E06000036",2013,77.977,80.342,84.8276,87.1833
"female","E06000037",2001,NA,NA,NA,NA
"female","E06000037",2002,77.9654,80.9264,84.7097,87.2174
"female","E06000037",2003,77.4398,79.7383,84.6806,87.1696
"female","E06000037",2004,78.019,80.5714,84.7848,87
"female","E06000037",2005,77.2109,80.7618,84.6267,86.7522
"female","E06000037",2006,77.5225,80.4824,84.6466,86.7845
"female","E06000037",2007,77.4974,80.2147,84.797,87.2079
"female","E06000037",2008,77.9355,80.9655,85.2488,86.9712
"female","E06000037",2009,77.4395,80.503,85.1206,87.0855
"female","E06000037",2010,77.6174,80.6554,84.8981,87.1327
"female","E06000037",2011,77.0769,80.1292,84.75,86.7434
"female","E06000037",2012,77.8338,80.3394,84.7887,86.9917
"female","E06000037",2013,77.3123,80.4663,85.1701,87.0513
"female","E06000038",2001,NA,NA,NA,NA
"female","E06000038",2002,77.4442,80.2216,84.7523,87.0164
"female","E06000038",2003,77.8317,80.3201,84.6415,87.1574
"female","E06000038",2004,77.5279,80.1012,84.802,87.1636
"female","E06000038",2005,77.9522,79.9815,84.2931,86.7545
"female","E06000038",2006,77.6536,80.3501,84.7608,86.9817
"female","E06000038",2007,77.199,79.9855,84.7333,86.785
"female","E06000038",2008,78.3077,80.9623,84.8546,86.9843
"female","E06000038",2009,79.0364,81.3034,84.9717,86.9524
"female","E06000038",2010,78.2899,80.5825,85.0158,87.0541
"female","E06000038",2011,77.6667,80.7326,85.0651,87.2632
"female","E06000038",2012,77.8366,80.3778,84.9381,87.055
"female","E06000038",2013,77.5756,80.8203,85.0955,87.1863
"female","E06000039",2001,NA,NA,NA,NA
"female","E06000039",2002,75.61,79.1474,84.1533,86.7681
"female","E06000039",2003,77.0288,79.6968,84.3716,86.8889
"female","E06000039",2004,75.9667,79.5839,83.7826,86.8667
"female","E06000039",2005,77.2752,79.3932,84.1321,86.3816
"female","E06000039",2006,78.2961,80.1075,84.4458,86.5412
"female","E06000039",2007,77.4834,79.7917,84.7348,86.5789
"female","E06000039",2008,77.4504,80.0476,84.781,86.8684
"female","E06000039",2009,76.958,79.8996,84.9301,87.0256
"female","E06000039",2010,76.7764,79.9333,84.5772,87.0313
"female","E06000039",2011,75.7579,79.641,84.6364,86.9143
"female","E06000039",2012,76.8687,79.4148,84.3258,86.9688
"female","E06000039",2013,75.4781,79.895,84.5593,86.8281
"female","E06000040",2001,NA,NA,NA,NA
"female","E06000040",2002,78.4949,80.6803,84.871,87.3247
"female","E06000040",2003,77.9858,80.1702,84.7773,87.1984
"female","E06000040",2004,78.3914,79.9804,84.5021,87.0431
"female","E06000040",2005,78.3403,80.1349,84.3957,86.9912
"female","E06000040",2006,78.0184,80.7244,84.7386,86.938
"female","E06000040",2007,77.6555,79.9372,84.7181,86.6279
"female","E06000040",2008,78.4737,80.9249,85.0251,87.035
"female","E06000040",2009,78.488,81.2825,85.1723,87.3292
"female","E06000040",2010,78.616,81.2821,85.0748,87.1129
"female","E06000040",2011,78.3668,80.9124,85.0132,87.2558
"female","E06000040",2012,78.8815,81.2411,85.2816,87.0064
"female","E06000040",2013,77.9405,80.244,84.8116,86.9649
"female","E06000041",2001,NA,NA,NA,NA
"female","E06000041",2002,77.9373,80.1511,84.9444,86.9915
"female","E06000041",2003,77.5099,80.3019,84.573,87.1505
"female","E06000041",2004,77.5656,79.872,84.8333,86.9022
"female","E06000041",2005,76.8273,79.6334,84.5207,86.9302
"female","E06000041",2006,77.7684,80.4753,84.6583,86.785
"female","E06000041",2007,78.1186,80.586,84.8878,86.7826
"female","E06000041",2008,77.7251,80.648,84.9754,87.0847
"female","E06000041",2009,77.8883,80.4838,85.1649,87.2477
"female","E06000041",2010,76.6419,80.2616,84.9293,87.165
"female","E06000041",2011,77.2321,79.9671,84.7933,87.1042
"female","E06000041",2012,77.7257,79.9459,84.6526,87.1616
"female","E06000041",2013,77.9772,80.6821,85.3223,87.188
"female","E06000042",2001,NA,NA,NA,NA
"female","E06000042",2002,76.5787,79.6614,84.4564,87.0458
"female","E06000042",2003,77.5077,80.291,84.6006,87.0949
"female","E06000042",2004,76.6972,79.8702,84.5251,86.9796
"female","E06000042",2005,76.6461,80.0495,84.395,86.9797
"female","E06000042",2006,76.5407,79.8128,84.3835,86.6667
"female","E06000042",2007,77.0075,80.1264,84.6836,86.8355
"female","E06000042",2008,76.7638,80.4969,84.7855,86.8571
"female","E06000042",2009,76.8112,80.6152,85.0698,87.0674
"female","E06000042",2010,77.14,80.7716,85.1051,87.162
"female","E06000042",2011,76.5018,80.096,84.8876,87.2857
"female","E06000042",2012,77.5821,80.5938,84.7037,87.2195
"female","E06000042",2013,76.5594,80.2459,85.0862,87.1928
"female","E06000043",2001,NA,NA,NA,NA
"female","E06000043",2002,78.4846,80.6857,84.5646,87.2418
"female","E06000043",2003,78.4926,80.6824,84.8975,87.0774
"female","E06000043",2004,78.7049,81.005,84.5493,87.129
"female","E06000043",2005,78.2261,80.5038,84.5553,86.9837
"female","E06000043",2006,77.8065,80.6085,84.847,86.9416
"female","E06000043",2007,77.8364,80.8427,84.6279,86.8658
"female","E06000043",2008,78.1464,80.4723,84.9437,86.9683
"female","E06000043",2009,77.8494,80.5784,84.915,87.0672
"female","E06000043",2010,76.7257,80.2758,84.7946,87.095
"female","E06000043",2011,78.0938,80.9618,85.0078,87.1389
"female","E06000043",2012,77.8674,80.4198,84.7198,87.0299
"female","E06000043",2013,77.5405,80.6343,85.0387,87.1179
"female","E06000044",2001,NA,NA,NA,NA
"female","E06000044",2002,78.3977,80.4986,84.6432,87.0798
"female","E06000044",2003,77.7889,80.3257,84.6913,87.1683
"female","E06000044",2004,77.7816,80.0876,84.5943,87.1693
"female","E06000044",2005,78.2277,80.4264,84.6527,86.9392
"female","E06000044",2006,76.8769,80.0145,84.6975,86.7717
"female","E06000044",2007,77.2397,80.2159,84.65,86.9167
"female","E06000044",2008,78.752,81.5302,85.1233,87.0679
"female","E06000044",2009,78.5821,81.0683,85.1988,87.1472
"female","E06000044",2010,77.7296,80.5595,84.9015,86.9632
"female","E06000044",2011,77.7521,80.5479,84.8571,86.9086
"female","E06000044",2012,77.4618,80.462,84.967,87.2343
"female","E06000044",2013,77.988,80.4382,84.9088,87.0387
"female","E06000045",2001,NA,NA,NA,NA
"female","E06000045",2002,77.2811,79.8807,84.623,87.1263
"female","E06000045",2003,77.3758,80.0192,84.3441,87.1591
"female","E06000045",2004,78.1289,80.5253,84.6943,87
"female","E06000045",2005,77.9544,79.9705,84.5299,86.8657
"female","E06000045",2006,77.3352,80.0205,84.4334,86.7903
"female","E06000045",2007,77.8714,80.5155,84.7003,86.7277
"female","E06000045",2008,77.8178,80.3179,84.6908,86.9249
"female","E06000045",2009,77.9858,80.7147,84.9893,87.1564
"female","E06000045",2010,77.1765,80.4816,84.8935,87.1098
"female","E06000045",2011,77.6511,80.7403,84.979,86.8551
"female","E06000045",2012,78.4455,80.4704,84.8224,87.0293
"female","E06000045",2013,77.484,80.3022,84.7881,87.1538
"female","E06000046",2001,NA,NA,NA,NA
"female","E06000046",2002,78.6857,80.7035,84.8021,87.0273
"female","E06000046",2003,78.3778,80.6808,84.6856,87.1823
"female","E06000046",2004,78.5985,80.7273,84.7973,87.1719
"female","E06000046",2005,78.1429,80.6047,84.6971,86.9375
"female","E06000046",2006,78.4167,81.0354,84.7321,86.9251
"female","E06000046",2007,78.4833,80.689,84.8696,86.845
"female","E06000046",2008,78.7304,81.0935,85.1622,86.9565
"female","E06000046",2009,78.8623,80.9318,84.848,87.0335
"female","E06000046",2010,79.2721,81.5097,85.2247,87.0622
"female","E06000046",2011,78.2801,80.5238,85.023,86.9725
"female","E06000046",2012,78.434,80.8359,85.2939,87.0521
"female","E06000046",2013,78.5041,80.6223,85.0029,87.0152
"female","E06000047",2001,NA,NA,NA,NA
"female","E06000047",2002,77.2181,79.6231,84.4237,86.985
"female","E06000047",2003,76.6832,79.4087,84.4248,87.051
"female","E06000047",2004,76.8691,79.6831,84.5018,87.0682
"female","E06000047",2005,76.7114,79.43,84.243,86.8826
"female","E06000047",2006,77.0545,79.5692,84.3832,86.7108
"female","E06000047",2007,77.1329,79.811,84.5586,86.6943
"female","E06000047",2008,77.3998,80.0904,84.6568,87.022
"female","E06000047",2009,77.5874,80.3084,84.8383,87.0858
"female","E06000047",2010,77.1303,79.9466,84.7992,87.0562
"female","E06000047",2011,77.5031,79.9959,84.5547,86.8571
"female","E06000047",2012,77.2274,79.864,84.8004,86.9049
"female","E06000047",2013,76.8566,79.803,84.7985,86.9374
"female","E06000049",2001,NA,NA,NA,NA
"female","E06000049",2002,77.6436,80.0158,84.5425,87.0522
"female","E06000049",2003,78.1371,80.4051,84.6623,87.202
"female","E06000049",2004,78.0356,80.2259,84.5212,87.1465
"female","E06000049",2005,77.6293,80.1713,84.6048,86.8733
"female","E06000049",2006,78.3106,80.652,84.693,86.8678
"female","E06000049",2007,77.8842,80.4517,84.6483,86.7377
"female","E06000049",2008,78.3685,80.7387,84.954,87.145
"female","E06000049",2009,78.0308,80.9739,85.0958,87.041
"female","E06000049",2010,78.1908,80.6363,84.8431,87.0235
"female","E06000049",2011,78.507,80.7205,84.9619,87.1346
"female","E06000049",2012,78.1563,80.4804,84.7426,87.0302
"female","E06000049",2013,78.0418,80.6321,85.0217,87.0443
"female","E06000050",2001,NA,NA,NA,NA
"female","E06000050",2002,76.9526,79.5208,84.3271,87.1036
"female","E06000050",2003,76.8383,79.5348,84.5614,87.0623
"female","E06000050",2004,77.5484,79.9355,84.5581,87.0792
"female","E06000050",2005,77.3191,79.9135,84.4475,86.8961
"female","E06000050",2006,77.3549,80.0332,84.5626,87.019
"female","E06000050",2007,77.9888,80.29,84.6715,86.7859
"female","E06000050",2008,77.8509,80.4532,84.7183,86.8596
"female","E06000050",2009,77.9831,80.6126,84.9457,87.1305
"female","E06000050",2010,77.8486,80.2804,84.963,87.2131
"female","E06000050",2011,77.5561,80.0927,84.9141,87.0213
"female","E06000050",2012,77.6596,80.43,84.7937,86.9856
"female","E06000050",2013,77.9241,80.3019,84.7974,87.0697
"female","E06000051",2001,NA,NA,NA,NA
"female","E06000051",2002,78.0521,80.2682,84.7597,87.1262
"female","E06000051",2003,77.8746,80.1404,84.7678,87.2124
"female","E06000051",2004,78.3634,80.5599,84.4864,87.0064
"female","E06000051",2005,78.2961,80.4296,84.561,86.8344
"female","E06000051",2006,77.7936,80.444,84.7358,86.908
"female","E06000051",2007,78.1836,80.5204,84.5888,86.8769
"female","E06000051",2008,78.4061,80.798,85.0138,86.902
"female","E06000051",2009,78.417,80.7255,84.9917,87.1063
"female","E06000051",2010,78.3452,80.6813,84.9267,87.0468
"female","E06000051",2011,78.1558,80.7229,84.8736,87.0289
"female","E06000051",2012,77.8893,80.2487,84.7526,86.9747
"female","E06000051",2013,78.2857,80.6674,84.9242,87.056
"female","E06000052",2001,NA,NA,NA,NA
"female","E06000052",2002,78.0507,80.4031,84.7321,87.0656
"female","E06000052",2003,78.148,80.2921,84.5655,87.0792
"female","E06000052",2004,78.41,80.7096,84.6991,87.1634
"female","E06000052",2005,77.9282,80.443,84.653,86.9717
"female","E06000052",2006,78.4462,80.7103,84.6738,86.7891
"female","E06000052",2007,78.22,80.7281,84.7577,86.8336
"female","E06000052",2008,78.33,80.9524,84.9316,86.9913
"female","E06000052",2009,78.4325,80.9077,85.0265,87.1038
"female","E06000052",2010,78.9029,81.0219,85.1521,87.0972
"female","E06000052",2011,77.9819,80.4819,84.9915,87.0411
"female","E06000052",2012,78.2795,80.5482,85.0129,87.0883
"female","E06000052",2013,78.4115,80.5986,85.0658,87.0228
"female","E06000054",2001,NA,NA,NA,NA
"female","E06000054",2002,78.4701,80.8796,84.7169,87.1395
"female","E06000054",2003,78.2689,80.5858,84.5853,87.0965
"female","E06000054",2004,78.263,80.7244,84.8038,87.2613
"female","E06000054",2005,78.4373,80.7664,84.6472,86.895
"female","E06000054",2006,78.0445,80.5995,84.5538,86.7874
"female","E06000054",2007,78.0471,80.7407,84.7206,86.8957
"female","E06000054",2008,78.3093,80.8638,84.8108,86.9561
"female","E06000054",2009,78.5977,81.1936,85.2195,87.2131
"female","E06000054",2010,78.2905,80.8697,84.9805,87.114
"female","E06000054",2011,77.9182,80.8964,84.9124,87.173
"female","E06000054",2012,78.0342,80.5652,85.129,87.0726
"female","E06000054",2013,78.0816,80.6422,85.0404,87.0534
"female","E06000055",2001,NA,NA,NA,NA
"female","E06000055",2002,78.7888,80.5097,84.7735,87.0943
"female","E06000055",2003,77.5818,80.0609,84.6041,87.0923
"female","E06000055",2004,78.4209,80.4967,84.9705,87.2945
"female","E06000055",2005,77.9161,80.4033,84.8294,87.0902
"female","E06000055",2006,77.2485,79.9182,84.8293,87.0152
"female","E06000055",2007,78.1314,80.1218,84.2672,86.625
"female","E06000055",2008,77.9562,80.7238,84.8731,87.0822
"female","E06000055",2009,78.5106,80.809,85.151,86.9399
"female","E06000055",2010,77.6435,80.2104,84.8376,87.0547
"female","E06000055",2011,76.8307,80.0211,84.7626,86.9569
"female","E06000055",2012,77.2171,80.5777,84.808,87.1148
"female","E06000055",2013,77.356,80.2354,85.0043,87.2061
"female","E06000056",2001,NA,NA,NA,NA
"female","E06000056",2002,77.1759,79.4317,84.6517,86.9641
"female","E06000056",2003,77.5014,79.742,84.4624,87.1538
"female","E06000056",2004,76.9547,79.6803,84.2912,87.1605
"female","E06000056",2005,77.0156,79.5762,84.5215,87
"female","E06000056",2006,77.5319,79.9359,84.6146,86.8743
"female","E06000056",2007,76.8827,79.6914,84.536,86.9
"female","E06000056",2008,77.2865,80.0708,84.7247,86.893
"female","E06000056",2009,77.5898,80.5694,84.931,87.1145
"female","E06000056",2010,76.4926,79.6451,84.5938,86.9091
"female","E06000056",2011,77.2624,80.3109,84.7983,87.0302
"female","E06000056",2012,78.0427,80.4446,85.0289,87.3005
"female","E06000056",2013,77.1553,80.015,84.9244,87.1735
"female","E06000057",2001,NA,NA,NA,NA
"female","E06000057",2002,77.3037,79.8182,84.6861,87.1185
"female","E06000057",2003,77.6349,79.8165,84.5473,87.2484
"female","E06000057",2004,77.3492,79.7709,84.4003,87.0418
"female","E06000057",2005,77.733,79.9711,84.5554,86.8679
"female","E06000057",2006,77.4108,80.0128,84.4993,86.813
"female","E06000057",2007,77.1838,79.9657,84.6221,87.0031
"female","E06000057",2008,78.1742,80.6207,84.6624,86.8981
"female","E06000057",2009,77.9202,80.3238,84.7954,87.1033
"female","E06000057",2010,78.1185,80.6695,84.9715,86.9819
"female","E06000057",2011,77.5154,80.2452,84.7968,86.9417
"female","E06000057",2012,77.8085,80.2876,84.9813,87.1308
"female","E06000057",2013,77.7005,80.1262,84.5431,86.9744
"female","E07000004",2001,NA,NA,NA,NA
"female","E07000004",2002,77.4289,80.6484,84.777,87.3542
"female","E07000004",2003,77.7464,80.5296,84.7926,87.2676
"female","E07000004",2004,78.2151,80.7766,84.9048,87.0248
"female","E07000004",2005,77.1375,79.7506,84.4508,86.8455
"female","E07000004",2006,78.2024,80.9682,84.613,86.9097
"female","E07000004",2007,77.7426,80.2134,84.8694,86.9776
"female","E07000004",2008,77.7095,80.6109,84.9496,86.975
"female","E07000004",2009,77.8182,81.155,85.114,87.0864
"female","E07000004",2010,78.2257,80.9548,85.0116,86.8462
"female","E07000004",2011,78.707,81.1466,85.4542,87.2357
"female","E07000004",2012,77.7529,80.3482,84.8167,87.1111
"female","E07000004",2013,77.7146,80.8316,85.1311,87.1644
"female","E07000005",2001,NA,NA,NA,NA
"female","E07000005",2002,78.3232,80.8723,85.1053,87.3043
"female","E07000005",2003,78.1018,80.8645,84.7758,87.1364
"female","E07000005",2004,76.9233,79.7934,84.5962,87.2468
"female","E07000005",2005,77.7079,80.1938,84.5443,86.4773
"female","E07000005",2006,78.2717,81.2675,84.96,87.0886
"female","E07000005",2007,77.7243,80.6849,85.2041,86.8602
"female","E07000005",2008,78.3459,81.017,84.3148,86.7089
"female","E07000005",2009,77.5097,80.8349,85.2558,87.4658
"female","E07000005",2010,78.3869,80.752,84.8491,87.2619
"female","E07000005",2011,77.0566,80.683,85.5714,87.4353
"female","E07000005",2012,78.9955,80.8341,85.1538,87.2857
"female","E07000005",2013,77.9262,80.414,85.203,86.9535
"female","E07000006",2001,NA,NA,NA,NA
"female","E07000006",2002,78.342,80.4163,84.9032,86.8889
"female","E07000006",2003,77.9675,80,84.3185,87.1129
"female","E07000006",2004,79.0896,80.6524,84.7658,87.3214
"female","E07000006",2005,78.1713,80.5467,84.8227,86.8421
"female","E07000006",2006,78.5541,81.4219,85.0519,87.2329
"female","E07000006",2007,78.1598,80.5087,85.019,86.597
"female","E07000006",2008,79.799,81.3862,84.6406,86.9167
"female","E07000006",2009,78.3088,81.1573,85.1818,86.8974
"female","E07000006",2010,78.5297,80.9846,84.7273,87.25
"female","E07000006",2011,77.9505,79.8675,85.125,87.1754
"female","E07000006",2012,79.1353,81.3404,85.2063,87.1818
"female","E07000006",2013,78.7678,80.3949,84.8017,87.2581
"female","E07000007",2001,NA,NA,NA,NA
"female","E07000007",2002,77.4959,80.1887,84.6342,86.9058
"female","E07000007",2003,77.3626,80.1965,84.8964,87.2358
"female","E07000007",2004,77.5633,80.431,84.7686,87.0909
"female","E07000007",2005,77.0583,80.0672,85.1111,87.2119
"female","E07000007",2006,77.9978,80.2618,84.4531,86.876
"female","E07000007",2007,76.4795,79.7674,84.8251,86.9314
"female","E07000007",2008,76.7105,80.2122,84.659,86.8403
"female","E07000007",2009,78.172,80.6399,85.1067,87.2171
"female","E07000007",2010,77.8264,80.8113,84.9822,87.2581
"female","E07000007",2011,77.2968,80.3733,84.8571,87.1374
"female","E07000007",2012,77.6561,80.3454,85.0461,87.2126
"female","E07000007",2013,78.3744,80.9432,85.0789,87.1163
"female","E07000008",2001,NA,NA,NA,NA
"female","E07000008",2002,78.7066,81.5735,84.8608,87.2453
"female","E07000008",2003,79.0199,81.2453,85.0049,87.3243
"female","E07000008",2004,79.0319,81.0315,84.5026,87.0337
"female","E07000008",2005,78.3932,80.8168,84.3952,86.8193
"female","E07000008",2006,79.2074,80.7517,85.0387,86.8868
"female","E07000008",2007,78.4256,80.6911,84.4035,86.6322
"female","E07000008",2008,78.9597,81.0766,84.9193,86.9375
"female","E07000008",2009,79.8022,81.8235,85.2,87.0187
"female","E07000008",2010,78.2415,81.0866,85.2416,86.9583
"female","E07000008",2011,78.5019,80.8051,85.1879,87
"female","E07000008",2012,79.2964,81.5952,85.1647,87.0099
"female","E07000008",2013,79.4931,81.8605,85.1858,87.1121
"female","E07000009",2001,NA,NA,NA,NA
"female","E07000009",2002,78.9614,81.0332,84.8467,87.1579
"female","E07000009",2003,78.1452,80.8216,84.3916,87.4531
"female","E07000009",2004,79.0639,80.8041,84.6774,87
"female","E07000009",2005,77.4435,80.9557,84.6296,86.9167
"female","E07000009",2006,77.0191,79.8306,84.5566,86.6
"female","E07000009",2007,78.1566,80.3333,84.9624,86.9722
"female","E07000009",2008,77.9805,81.3973,85.1818,86.967
"female","E07000009",2009,77.8611,80.7339,84.8815,87.137
"female","E07000009",2010,78.7617,80.6435,84.8429,87.0946
"female","E07000009",2011,77.5849,79.5208,84.2522,86.7222
"female","E07000009",2012,79.1101,81.2961,85.0571,87.0641
"female","E07000009",2013,78.1756,80.2258,84.8241,86.5846
"female","E07000010",2001,NA,NA,NA,NA
"female","E07000010",2002,76.3795,79.0976,84.5311,86.9368
"female","E07000010",2003,77.7321,80.3353,84.804,87.1204
"female","E07000010",2004,78.0258,80.2968,84.4567,87.0206
"female","E07000010",2005,77.4679,80.144,84.1838,86.8241
"female","E07000010",2006,77.9679,80.1815,84.4615,86.8416
"female","E07000010",2007,77.3226,80.2184,84.4734,86.6727
"female","E07000010",2008,78.0056,80.3887,84.6596,86.8317
"female","E07000010",2009,78.4101,80.6154,84.493,86.9904
"female","E07000010",2010,78.0486,80.6207,84.9605,87.101
"female","E07000010",2011,78.1877,80.5823,84.6462,87.0204
"female","E07000010",2012,77.7347,80.5,84.7277,86.8103
